5.85625,5.935,6.04875,6.2325,6.4425,6.65125,7.09,7.2292,7.2653,7.3515,7.4004,7.454,7.459,7.4615,7.319
5.885,5.965,6.0775,6.28875,6.5225,6.75,7.149,7.2997,7.3603,7.421,7.475,7.51,7.53,7.53,7.533
5.905,5.9875,6.09125,6.3075,6.54,6.77625,7.13,7.253,7.303,7.383,7.4046,7.437,7.539,7.538,7.435
5.92375,6.005,6.1,6.32,6.55125,6.79,7.16,7.3087,7.358,7.407,7.44,7.4615,7.5385,7.521,7.452
5.89625,5.9925,6.0975,6.32875,6.57125,6.81125,7.16,7.28,7.34,7.353,7.3848,7.38,7.4355,7.412,7.395
5.89,5.9925,6.09,6.31375,6.555,6.78375,7.224,7.355,7.406,7.447,7.47,7.46,7.4895,7.449,7.3015
5.89125,6,6.1,6.33,6.58625,6.82,7.2305,7.378,7.4255,7.483,7.5016,7.5095,7.5895,7.555,7.4085
5.89,6,6.1,6.33,6.58125,6.82,7.2105,7.3593,7.3982,7.437,7.45,7.447,7.515,7.473,7.338
5.89,6,6.1,6.32125,6.57125,6.8025,7.186,7.3413,7.38,7.44,7.48,7.51,7.4225,7.361,7.272
5.88875,5.9975,6.09875,6.3225,6.57375,6.8025,7.1885,7.3537,7.405,7.479,7.5646,7.61,7.5045,7.442,7.5045
5.885,5.995,6.09625,6.32375,6.57125,6.80125,7.14,7.303,7.3345,7.409,7.47,7.53,7.601,7.562,7.4865
5.88,5.99,6.09,6.32125,6.56,6.79,7.1495,7.2763,7.3432,7.39,7.447,7.5075,7.4975,7.437,7.4045
5.88,5.99,6.09,6.32,6.56,6.78125,7.1625,7.31,7.3615,7.416,7.476,7.53,7.52,7.458,7.406
5.88,5.99,6.09,6.32,6.565,6.79625,7.17,7.3207,7.3718,7.443,7.5,7.547,7.561,7.536,7.5025
5.88,5.99,6.09,6.32125,6.56875,6.8,7.23,7.38,7.4177,7.4675,7.5228,7.5575,7.6215,7.6,7.4725
5.88,6,6.11,6.355,6.61125,6.86125,7.2225,7.3473,7.3922,7.437,7.4746,7.511,7.575,7.537,7.4445
5.88,6,6.11,6.3525,6.6025,6.85375,7.1295,7.246,7.3025,7.329,7.3597,7.395,7.421,7.381,7.3635
5.87875,6,6.11,6.35,6.59125,6.835,7.16,7.295,7.35,7.37,7.4,7.445,7.482,7.452,7.41
5.8775,6,6.11,6.35,6.5925,6.84125,7.1,7.22,7.26,7.3,7.35,7.3995,7.4185,7.382,7.369
5.87625,6,6.10125,6.3325,6.5625,6.795,6.97,7.1,7.15,7.2275,7.295,7.375,7.476,7.458,7.399
5.9125,6,6.10125,6.3225,6.54,6.7525,7.066,7.2,7.2707,7.318,7.392,7.453,7.442,7.432,7.415
5.91875,6.005,6.10875,6.33125,6.5525,6.76375,7.07,7.1973,7.25,7.315,7.3784,7.42,7.5065,7.492,7.4295
5.92625,6.01,6.11,6.33125,6.55375,6.76375,7.0645,7.1793,7.2442,7.299,7.3522,7.402,7.51,7.496,7.4325
5.93625,6.01875,6.11875,6.33625,6.5575,6.765,7.05,7.17,7.2352,7.29,7.3478,7.39,7.455,7.428,7.377
5.94125,6.02,6.12,6.34,6.56,6.76375,7.037,7.163,7.204,7.27,7.324,7.3655,7.43,7.397,7.319
5.95,6.02,6.12,6.34,6.56,6.76125,7.055,7.175,7.215,7.28,7.33,7.37,7.415,7.4,7.3
5.96,6.03,6.12688,6.35,6.57125,6.7725,7.045,7.173,7.214,7.284,7.342,7.392,7.4475,7.421,7.31
5.97,6.03875,6.13,6.35,6.56125,6.75625,7.059,7.185,7.231,7.299,7.3548,7.402,7.445,7.419,7.307
5.98875,6.05,6.14,6.35,6.57,6.77,7.057,7.1785,7.224,7.286,7.339,7.3825,7.451,7.425,7.303
5.99625,6.0525,6.14375,6.35625,6.5725,6.77375,7.111,7.233,7.287,7.342,7.3965,7.4335,7.4485,7.422,7.31
6.00375,6.06,6.15,6.3625,6.58,6.7825,7.1,7.226,7.282,7.338,7.397,7.4435,7.446,7.42,7.3095
6.0175,6.075,6.16,6.37125,6.59,6.79125,7.079,7.197,7.261,7.3075,7.364,7.403,7.4005,7.379,7.339
6.035,6.09,6.1725,6.38,6.5925,6.795,7.096,7.211,7.275,7.321,7.375,7.411,7.405,7.384,7.3465
6.07125,6.1125,6.19125,6.4,6.61,6.81625,7.095,7.199,7.262,7.284,7.326,7.3485,7.401,7.371,7.338
6.09625,6.13375,6.21,6.41125,6.62,6.82875,7.081,7.178,7.233,7.256,7.28,7.282,7.316,7.295,7.269
6.1125,6.15,6.22875,6.42,6.6225,6.83,7.093,7.195,7.249,7.267,7.297,7.302,7.3325,7.32,7.2495
6.12125,6.16,6.24125,6.43,6.63625,6.8475,7.082,7.173,7.24,7.2525,7.272,7.266,7.334,7.316,7.281
6.12375,6.16625,6.24625,6.4375,6.63625,6.845,7.077,7.1777,7.244,7.2535,7.286,7.309,7.3,7.286,7.248
6.125,6.16625,6.2475,6.435,6.63,6.84,7.097,7.187,7.253,7.241,7.258,7.252,7.2915,7.277,7.249
6.12875,6.16875,6.255,6.455,6.6625,6.86875,7.225,7.294,7.35,7.331,7.343,7.349,7.356,7.337,7.262
6.13125,6.18,6.28,6.5025,6.72125,6.94,7.254,7.33,7.364,7.36,7.367,7.3575,7.4,7.369,7.3
6.1325,6.18,6.28,6.52,6.745,6.96,7.233,7.316,7.365,7.342,7.356,7.382,7.419,7.387,7.329
6.1325,6.18125,6.28,6.52,6.74875,6.96,7.225,7.315,7.369,7.348,7.347,7.4055,7.415,7.383,7.322
6.1325,6.18875,6.29,6.53,6.78,6.97,7.16,7.2315,7.289,7.267,7.307,7.357,7.4165,7.386,7.3275
6.1325,6.19,6.29,6.52625,6.77625,6.94375,7.155,7.215,7.271,7.238,7.247,7.267,7.389,7.358,7.254
6.13125,6.19,6.29,6.52375,6.7725,6.945,7.113,7.16,7.217,7.187,7.192,7.2335,7.28,7.256,7.231
6.1325,6.19,6.29,6.525,6.77,6.94125,6.992,7.048,7.107,7.092,7.123,7.171,7.202,7.181,7.188
6.12875,6.18,6.27125,6.49875,6.72125,6.86,6.9955,7.048,7.104,7.086,7.123,7.174,7.219,7.22,7.227
6.13,6.18,6.27125,6.5025,6.72125,6.865,7.056,7.109,7.1607,7.142,7.167,7.2005,7.2855,7.286,7.227
6.13,6.18125,6.28,6.51125,6.7375,6.88125,7.0335,7.0757,7.1288,7.097,7.1185,7.137,7.217,7.215,7.119
6.13,6.18125,6.28,6.51,6.7375,6.87,6.978,7.0288,7.086,7.053,7.0949,7.151,7.17,7.161,7.1605
6.13,6.1825,6.28,6.5,6.7175,6.83625,7.024,7.092,7.157,7.12,7.165,7.209,7.321,7.319,7.3
6.13,6.1825,6.28375,6.51125,6.73625,6.8625,7.038,7.101,7.124,7.147,7.185,7.242,7.369,7.367,7.265
6.13,6.18875,6.28125,6.51125,6.73,6.855,7.018,7.076,7.095,7.103,7.146,7.1985,7.363,7.361,7.257
6.13,6.19,6.28125,6.51125,6.73,6.85875,7.041,7.0803,7.1027,7.115,7.1388,7.193,7.301,7.313,7.32
6.13,6.19,6.2825,6.5,6.705,6.8175,7.028,7.076,7.107,7.1275,7.17,7.2515,7.301,7.313,7.2845
6.13,6.195,6.2925,6.5125,6.72,6.83125,6.9935,7.067,7.109,7.135,7.189,7.2295,7.253,7.259,7.2355
6.145,6.21,6.31,6.52,6.72875,6.84,7.025,7.072,7.097,7.114,7.15,7.189,7.22,7.226,7.216
6.15,6.22,6.31813,6.52438,6.73,6.84438,7.0215,7.0747,7.1058,7.119,7.1529,7.198,7.197,7.204,7.205
6.15,6.22,6.31813,6.52438,6.73,6.84438,7.055,7.102,7.134,7.156,7.19,7.235,7.227,7.232,7.187
6.16375,6.23875,6.33375,6.5425,6.7475,6.86,7.14,7.194,7.217,7.24,7.272,7.315,7.407,7.404,7.318
6.1825,6.28,6.375,6.595,6.8125,6.95,7.14,7.192,7.222,7.246,7.284,7.326,7.352,7.342,7.3025
6.1975,6.31,6.39125,6.6125,6.82125,6.96,7.257,7.307,7.332,7.352,7.383,7.417,7.432,7.412,7.367
6.29125,6.4025,6.5025,6.73125,6.9475,7.10125,7.323,7.353,7.358,7.3695,7.382,7.4015,7.409,7.384,7.315
6.29125,6.4025,6.5025,6.73125,6.9475,7.10125,7.356,7.392,7.398,7.408,7.425,7.4575,7.4675,7.4475,7.315
6.355,6.465,6.56875,6.78375,7.00625,7.16125,7.341,7.386,7.409,7.4275,7.457,7.5005,7.502,7.4755,7.444
6.375,6.495,6.6,6.81375,7.03,7.2,7.433,7.485,7.5188,7.5425,7.5865,7.651,7.661,7.651,7.608
6.42625,6.5425,6.6525,6.87,7.08875,7.25625,7.482,7.544,7.5917,7.613,7.653,7.713,7.723,7.713,7.68
6.44,6.55625,6.67,6.88125,7.1025,7.27125,7.581,7.65,7.684,7.718,7.751,7.808,7.815,7.7965,7.73
6.46125,6.5725,6.7,6.91375,7.14375,7.33,7.607,7.682,7.727,7.747,7.788,7.849,7.859,7.836,7.778
6.47875,6.59,6.71875,6.93125,7.165,7.35125,7.575,7.645,7.686,7.707,7.747,7.805,7.816,7.796,7.7415
6.495,6.59375,6.72,6.93,7.1625,7.34375,7.5165,7.5723,7.5932,7.6095,7.6703,7.7625,7.7485,7.665,7.7455
6.5225,6.59625,6.72,6.92125,7.15,7.325,7.524,7.588,7.626,7.646,7.677,7.719,7.737,7.714,7.711
6.54,6.6175,6.73375,6.935,7.16375,7.345,7.637,7.7042,7.746,7.7715,7.805,7.853,7.866,7.842,7.7905
6.57,6.6475,6.76,6.97375,7.23,7.40875,7.61,7.679,7.717,7.734,7.772,7.818,7.833,7.8155,7.7685
6.58375,6.65375,6.76125,6.98375,7.2375,7.4125,7.616,7.675,7.703,7.722,7.734,7.744,7.754,7.732,7.68
6.6075,6.70125,6.80875,7.04125,7.285,7.46,7.666,7.712,7.742,7.77,7.7928,7.822,7.832,7.8075,7.7595
6.60875,6.70625,6.81875,7.06125,7.30875,7.48875,7.661,7.719,7.7605,7.795,7.8366,7.871,7.886,7.863,7.8
6.61,6.705,6.82,7.06,7.31,7.49125,7.6075,7.665,7.7072,7.739,7.783,7.8215,7.8305,7.807,7.785
6.61,6.70375,6.82,7.0425,7.28,7.45125,7.579,7.628,7.658,7.695,7.734,7.7695,7.797,7.793,7.752
6.61,6.70375,6.82,7.0425,7.2775,7.44625,7.6025,7.635,7.6705,7.687,7.7264,7.7655,7.7845,7.7485,7.77
6.61,6.70375,6.82,7.04125,7.26375,7.43375,7.5975,7.6445,7.6792,7.7045,7.737,7.7635,7.7755,7.7345,7.729
6.61125,6.7125,6.8275,7.0625,7.3,7.47125,7.56,7.589,7.617,7.641,7.676,7.7035,7.7255,7.704,7.659
6.615,6.71625,6.82625,7.0525,7.28125,7.4475,7.5165,7.55,7.5645,7.6,7.6322,7.6435,7.6545,7.545,7.663
6.64125,6.73125,6.84,7.0625,7.29,7.45,7.6135,7.643,7.661,7.675,7.698,7.713,7.7355,7.723,7.672
6.65375,6.755,6.8625,7.105,7.3325,7.50125,7.5375,7.576,7.601,7.575,7.633,7.631,7.655,7.648,7.5855
6.6625,6.76375,6.86875,7.10875,7.3225,7.4825,7.4565,7.45,7.453,7.45,7.47,7.488,7.507,7.498,7.475
6.65625,6.7525,6.85125,7.07,7.27375,7.42125,7.351,7.371,7.375,7.39,7.3968,7.4115,7.4335,7.4245,7.3985
6.6225,6.7125,6.7925,6.98,7.15,7.27,7.279,7.296,7.314,7.322,7.324,7.312,7.337,7.327,7.315
6.62625,6.71125,6.79,6.97,7.12875,7.25,7.284,7.31,7.316,7.33,7.3345,7.3345,7.352,7.342,7.3115
6.63,6.71625,6.7975,6.98,7.14,7.25875,7.354,7.37,7.38,7.391,7.398,7.395,7.417,7.402,7.3515
6.635,6.72125,6.8,6.9825,7.14,7.2625,7.3695,7.391,7.407,7.4095,7.414,7.413,7.429,7.416,7.365
6.64125,6.73,6.81,6.99,7.16,7.28875,7.3575,7.378,7.388,7.4025,7.4075,7.403,7.418,7.404,7.367
6.64875,6.73125,6.81,6.9925,7.16,7.29,7.296,7.306,7.317,7.313,7.32,7.328,7.348,7.343,7.298
6.65125,6.73125,6.81,6.99,7.15125,7.27375,7.2685,7.28,7.293,7.296,7.319,7.342,7.364,7.3565,7.342
6.65,6.715,6.7925,6.96,7.12,7.23,7.182,7.2,7.223,7.2355,7.2561,7.283,7.308,7.302,7.283
6.64875,6.7025,6.7775,6.94125,7.0825,7.1875,7.239,7.229,7.2285,7.22,7.237,7.251,7.2875,7.2695,7.275
6.65125,6.70375,6.775,6.94125,7.08125,7.1875,7.137,7.138,7.148,7.152,7.162,7.1675,7.2,7.1975,7.204
6.6475,6.69375,6.76188,6.90875,7.04125,7.13875,7.184,7.187,7.185,7.186,7.195,7.1925,7.23,7.225,7.217
6.65,6.69375,6.76125,6.91125,7.05,7.15125,7.245,7.24,7.239,7.2425,7.2532,7.2555,7.2855,7.281,7.2725
6.65,6.6925,6.765,6.92,7.075,7.185,7.289,7.298,7.307,7.324,7.339,7.352,7.374,7.365,7.35
6.65125,6.69875,6.7725,6.9325,7.1,7.22,7.269,7.287,7.309,7.325,7.3384,7.3565,7.3915,7.3775,7.3545
6.65125,6.7,6.77,6.93,7.1,7.22,7.2995,7.323,7.3428,7.359,7.376,7.401,7.447,7.412,7.417
6.665,6.7025,6.77438,6.93125,7.10625,7.23063,7.269,7.282,7.29,7.293,7.313,7.332,7.367,7.367,7.336
6.67375,6.70625,6.775,6.9325,7.105,7.22875,7.25,7.27,7.272,7.281,7.295,7.314,7.349,7.342,7.2985
6.68438,6.71125,6.78,6.94,7.1025,7.225,7.231,7.257,7.2685,7.2795,7.298,7.326,7.365,7.3525,7.3285
6.645,6.69375,6.77875,7.0125,7.0925,7.21125,7.185,7.2,7.2042,7.22,7.243,7.271,7.3045,7.287,7.253
6.64188,6.68625,6.76938,7,7.08,7.18,7.205,7.206,7.211,7.218,7.234,7.264,7.301,7.296,7.2435
6.64,6.6825,6.77,7,7.09,7.18875,7.147,7.156,7.1625,7.159,7.1735,7.212,7.255,7.2525,7.234
6.63,6.67,6.745,6.95375,7.03,7.1125,7.0915,7.1015,7.11,7.119,7.1375,7.149,7.183,7.1815,7.1655
6.63,6.67,6.74,6.93375,7.01,7.08,7.148,7.1415,7.151,7.15,7.177,7.222,7.245,7.224,7.22
6.63125,6.67,6.74375,6.93625,7.02,7.1,7.0545,7.075,7.089,7.112,7.147,7.1715,7.1885,7.1955,7.1575
6.63,6.66,6.73,6.89625,6.96125,7.04,7.101,7.114,7.128,7.147,7.171,7.204,7.234,7.224,7.2
6.63,6.66,6.73125,6.91,6.98,7.06,7.0935,7.11,7.138,7.1455,7.1903,7.229,7.2565,7.2415,7.2075
6.62875,6.66125,6.73125,6.91,6.99,7.07,7.125,7.139,7.149,7.17,7.2015,7.248,7.2675,7.2505,7.194
6.62625,6.6625,6.73375,6.91375,6.99375,7.08125,7.065,7.075,7.0858,7.104,7.1316,7.166,7.191,7.1753,7.1231
6.6275,6.66375,6.73,6.905,6.98,7.06,7.185,7.205,7.219,7.22,7.247,7.2785,7.291,7.268,7.2225
6.63,6.66563,6.74,6.9275,7.0225,7.12,7.215,7.239,7.26,7.276,7.309,7.345,7.355,7.338,7.2755
6.63,6.6675,6.74,6.94,7.04,7.14,7.204,7.231,7.254,7.279,7.3105,7.3525,7.369,7.3385,7.2895
6.63,6.67125,6.74,6.94,7.04875,7.14875,7.247,7.267,7.287,7.303,7.3365,7.3895,7.4205,7.3875,7.32
6.63,6.6725,6.74,6.94125,7.05,7.15,7.085,7.095,7.1023,7.121,7.158,7.1975,7.215,7.19,7.164
6.62,6.65625,6.7175,6.89375,6.975,7.06,7.069,7.092,7.112,7.139,7.163,7.1975,7.2315,7.1995,7.159
6.62,6.655,6.71375,6.89125,6.97,7.05,7.101,7.124,7.147,7.1755,7.208,7.236,7.256,7.241,7.19
6.62,6.655,6.715,6.89125,6.97,7.06,7.074,7.099,7.124,7.153,7.19,7.2345,7.252,7.232,7.184
6.62,6.65375,6.7125,6.89125,6.97,7.055,7.085,7.105,7.1192,7.135,7.1708,7.2145,7.234,7.1835,7.218
6.62,6.65375,6.7125,6.89,6.97,7.0525,7.052,7.0965,7.109,7.129,7.1637,7.196,7.22,7.188,7.1485
6.62,6.6525,6.71125,6.8825,6.95375,7.0425,7.098,7.121,7.1348,7.161,7.204,7.246,7.274,7.249,7.199
6.62063,6.6625,6.72188,6.89375,6.985,7.08,7.106,7.13,7.151,7.17,7.21,7.256,7.2805,7.2605,7.195
6.62125,6.6625,6.72,6.895,6.99125,7.08875,7.055,7.075,7.0953,7.127,7.163,7.211,7.235,7.2045,7.147
6.62,6.6625,6.72,6.89,6.98,7.07125,7.058,7.061,7.084,7.098,7.141,7.19,7.225,7.204,7.164
6.62,6.66,6.71375,6.88,6.96,7.04,7.045,7.056,7.0675,7.08,7.117,7.155,7.1865,7.1575,7.119
6.62,6.66,6.71,6.87,6.9475,7.02875,6.98,7,7.0187,7.04,7.0692,7.106,7.184,7.129,7.114
6.6175,6.645,6.69125,6.84,6.9,6.97,6.9865,7.002,7.015,7.033,7.075,7.112,7.141,7.126,7.083
6.62,6.64375,6.69,6.84063,6.9,6.9725,6.935,6.952,6.97,6.995,7.0295,7.0665,7.095,7.078,7.051
6.62,6.64125,6.68813,6.83,6.88625,6.95063,6.95,6.9805,6.982,6.996,7.028,7.061,7.094,7.079,7.046
6.61875,6.64125,6.68125,6.8225,6.8725,6.935,6.914,6.924,6.946,6.96,6.989,7.0255,7.055,7.04,7.002
6.61875,6.63875,6.68,6.82,6.87,6.93063,6.994,7.01,7.024,7.042,7.057,7.074,7.102,7.084,7.051
6.62,6.64125,6.6875,6.83625,6.90125,6.97188,6.97,6.983,6.999,7.001,7.016,7.03,7.055,7.038,6.996
6.62,6.64125,6.69,6.835,6.9,6.97125,6.985,6.991,7.008,7.0225,7.04,7.052,7.077,7.057,7.017
6.62,6.64125,6.69,6.8375,6.90125,6.97313,7.005,7.0135,7.027,7.043,7.063,7.088,7.118,7.098,7.055
6.62,6.64125,6.69,6.84,6.91,6.99,7.02,7.025,7.028,7.037,7.055,7.062,7.092,7.079,7.029
6.62,6.64125,6.69,6.84,6.91,6.98625,6.968,6.98,6.991,7.013,7.036,7.058,7.088,7.075,7.033
6.62,6.64,6.69,6.83188,6.9,6.96875,6.99,6.996,7.004,7.02,7.045,7.071,7.098,7.088,7.049
6.62,6.64125,6.69,6.83188,6.9,6.97125,6.997,6.998,7.002,7.003,7.027,7.052,7.085,7.075,7.048
6.62,6.64125,6.69,6.8325,6.90188,6.97938,6.935,6.934,6.939,6.95,6.963,6.992,7.022,7.017,6.991
6.62,6.64,6.68,6.81625,6.88,6.94875,6.922,6.922,6.93,6.934,6.951,6.972,7.001,6.989,6.962
6.62,6.64,6.68,6.8125,6.88,6.9475,6.94,6.936,6.938,6.939,6.959,6.984,7.016,7.009,6.975
6.62,6.64,6.68,6.8125,6.88,6.9475,6.949,6.954,6.958,6.973,6.993,7.018,7.048,7.041,7.024
6.62,6.64,6.68,6.82,6.89,6.96,6.988,6.989,6.995,7.001,7.027,7.06,7.09,7.085,7.056
6.6275,6.64,6.68,6.83,6.90125,6.98,6.976,6.988,7.002,7.018,7.041,7.069,7.101,7.091,7.062
6.63,6.64,6.68,6.83,6.9,6.97,6.904,6.911,6.919,6.934,6.982,6.997,7.03,7.0345,6.993
6.62875,6.64,6.6725,6.8,6.86125,6.9225,6.797,6.802,6.818,6.834,6.869,6.921,6.958,6.963,6.951
6.62,6.63,6.65313,6.77,6.805,6.855,6.826,6.826,6.833,6.845,6.88,6.933,6.973,6.973,6.948
6.62,6.63063,6.65438,6.77,6.80938,6.85875,6.85,6.858,6.875,6.901,6.935,6.99,7.033,7.035,7.015
6.62,6.6375,6.66,6.78,6.82938,6.88875,6.892,6.895,6.908,6.926,6.964,7.03,7.065,7.068,7.028
6.62063,6.63938,6.66,6.78,6.83,6.88125,6.851,6.859,6.89,6.916,6.966,7.027,7.065,7.062,7.012
6.62,6.64,6.66,6.78,6.82,6.8775,6.863,6.883,6.904,6.931,6.979,7.036,7.076,7.068,7.037
6.62063,6.64,6.66,6.78,6.82,6.875,6.837,6.859,6.882,6.914,6.968,7.037,7.077,7.077,7.054
6.62125,6.64,6.66,6.78,6.82,6.87375,6.7865,6.817,6.838,6.867,6.923,6.971,7.019,7.021,7.009
6.6225,6.64,6.66,6.77125,6.80125,6.8525,6.815,6.821,6.848,6.879,6.946,7.024,7.079,7.081,7.071
6.6225,6.64,6.66,6.77,6.8,6.8425,6.795,6.802,6.825,6.86,6.94,7.036,7.106,7.119,7.088
6.62375,6.64,6.66,6.76063,6.78,6.81625,6.75,6.758,6.784,6.83,6.927,7.022,7.109,7.112,7.106
6.62125,6.635,6.65875,6.74,6.75,6.78,6.781,6.791,6.817,6.858,6.939,7.034,7.117,7.122,7.0915
6.62063,6.63875,6.66,6.75063,6.7725,6.8075,6.8,6.826,6.865,6.898,6.983,7.071,7.153,7.161,7.121
6.62188,6.64,6.66,6.76,6.78125,6.82,6.735,6.767,6.809,6.86,6.934,7.003,7.091,7.101,7.073
6.62063,6.64,6.66,6.7425,6.7525,6.77375,6.751,6.78,6.815,6.86,6.93,6.989,7.074,7.081,7.047
6.62,6.64,6.66,6.75,6.77,6.8,6.786,6.796,6.816,6.841,6.9055,6.976,7.058,7.066,7.04
6.62,6.64,6.66,6.75,6.77,6.8,6.759,6.77,6.786,6.807,6.874,6.942,7.019,7.024,6.989
6.62063,6.64,6.66,6.75688,6.78,6.81,6.748,6.757,6.784,6.813,6.883,6.961,7.048,7.058,7.033
6.61875,6.64,6.815,6.76,6.78,6.81,6.721,6.73,6.763,6.789,6.855,6.933,7.0105,7.02,6.993
6.6175,6.64,6.81125,6.76,6.77188,6.80125,6.715,6.702,6.734,6.768,6.838,6.916,6.998,7.013,6.991
6.62,6.64,6.80438,6.75,6.75375,6.77188,6.682,6.698,6.717,6.758,6.838,6.932,7.019,7.034,7.031
6.62,6.64,6.8025,6.75,6.75188,6.77063,6.701,6.719,6.749,6.792,6.855,6.934,7.029,7.041,7.006
6.62,6.64,6.8025,6.75375,6.76063,6.79,6.729,6.752,6.791,6.839,6.906,6.993,7.083,7.085,7.044
6.62,6.64,6.8025,6.75938,6.77,6.8,6.756,6.768,6.799,6.831,6.902,6.982,7.07,7.072,7.032
6.62,6.64,6.8025,6.76,6.77,6.8,6.734,6.753,6.785,6.824,6.887,6.971,7.056,7.054,7.007
6.62,6.64,6.8,6.76,6.77,6.8,6.74,6.76,6.7935,6.832,6.8995,6.987,7.071,7.07,7.023
6.62,6.64,6.80188,6.76,6.77,6.8,6.746,6.767,6.802,6.84,6.912,7.003,7.086,7.086,7.055
6.62,6.64,6.79875,6.76,6.76,6.79,6.7,6.72,6.767,6.812,6.8855,6.978,7.065,7.07,7.041
6.62,6.64,6.79813,6.75625,6.7575,6.785,6.589,6.616,6.663,6.715,6.811,6.942,7.037,7.054,7.044
6.6175,6.63125,6.77063,6.71,6.7,6.7,6.646,6.659,6.687,6.725,6.813,6.918,7.01,7.023,6.997
6.61938,6.63,6.77375,6.72,6.72,6.72,6.651,6.666,6.702,6.732,6.812,6.91,7.002,7.015,7
6.62,6.63,6.77,6.72,6.72,6.72,6.605,6.617,6.647,6.682,6.758,6.86,6.953,6.97,6.949
6.62,6.63,6.76,6.7,6.69125,6.69125,6.616,6.623,6.655,6.691,6.763,6.881,6.979,6.996,6.937
6.62,6.63,6.76,6.7,6.6925,6.69,6.591,6.593,6.621,6.651,6.712,6.795,6.882,6.897,6.881
6.62,6.63,6.76125,6.7,6.7,6.7,6.586,6.579,6.591,6.619,6.683,6.763,6.845,6.855,6.835
6.62,6.63,6.76,6.6925,6.6875,6.685,6.563,6.559,6.567,6.583,6.64,6.707,6.795,6.805,6.786
6.62,6.63,6.76,6.69,6.6825,6.68,6.569,6.575,6.592,6.623,6.678,6.749,6.836,6.844,6.817
6.62,6.63,6.76,6.6925,6.68375,6.68,6.606,6.621,6.651,6.686,6.741,6.801,6.888,6.891,6.857
6.62,6.63,6.75875,6.7,6.7,6.7,6.634,6.645,6.67,6.703,6.755,6.813,6.893,6.893,6.854
6.62,6.63,6.7575,6.7,6.7,6.7,6.659,6.677,6.701,6.7365,6.794,6.856,6.931,6.928,6.872
6.62,6.7925,6.75875,6.72125,6.72125,6.73,6.698,6.7135,6.747,6.778,6.823,6.862,6.937,6.942,6.893
6.62,6.7925,6.76,6.72,6.72,6.73,6.6435,6.669,6.712,6.745,6.811,6.872,6.952,6.955,6.916
6.62,6.78875,6.75875,6.7125,6.71125,6.71,6.602,6.626,6.673,6.717,6.777,6.85,6.928,6.93,6.901
6.62,6.78125,6.75125,6.7,6.69313,6.68875,6.586,6.619,6.661,6.706,6.765,6.831,6.913,6.918,6.878
6.62,6.78,6.75063,6.7,6.69063,6.6875,6.642,6.674,6.741,6.77,6.842,6.907,6.982,6.987,6.942
6.62,6.78,6.75375,6.72,6.7175,6.71625,6.682,6.711,6.765,6.804,6.867,6.93,7.005,7.007,6.977
6.62,6.78125,6.75813,6.73,6.73,6.72938,6.69,6.717,6.76,6.804,6.882,6.963,7.036,7.038,6.9985
6.62,6.78125,6.75938,6.74063,6.74,6.74625,6.649,6.691,6.744,6.801,6.877,6.965,6.958,7.04,6.996
6.62,6.78125,6.76,6.73313,6.7325,6.73375,6.63,6.668,6.722,6.778,6.844,6.919,6.999,7.009,6.985
6.62,6.78,6.76,6.72,6.71563,6.71375,6.587,6.631,6.695,6.754,6.834,6.924,7.006,7.024,7.001
6.62,6.78125,6.75938,6.71,6.69,6.68125,6.574,6.608,6.664,6.716,6.799,6.891,6.976,6.991,6.962
6.61875,6.77938,6.75813,6.71,6.69,6.68125,6.58,6.611,6.666,6.719,6.802,6.893,6.976,6.983,6.954
6.61975,6.77925,6.7575,6.71,6.7,6.69,6.604,6.627,6.662,6.7,6.763,6.8385,6.9135,6.931,6.902
6.61875,6.77813,6.75875,6.71,6.6925,6.68125,6.571,6.6,6.641,6.68,6.751,6.829,6.911,6.931,6.886
6.6175,6.77125,6.75063,6.70125,6.68406,6.6725,6.586,6.608,6.651,6.693,6.762,6.842,6.927,6.944,6.911
6.61625,6.77313,6.75313,6.7,6.68313,6.67313,6.565,6.586,6.629,6.674,6.748,6.828,6.9155,6.938,6.906
6.6175,6.77188,6.75063,6.7,6.67875,6.6675,6.554,6.582,6.636,6.682,6.754,6.833,6.915,6.9325,6.901
6.6175,6.7725,6.75063,6.7,6.6775,6.6675,6.539,6.573,6.623,6.668,6.736,6.809,6.889,6.903,6.861
6.615,6.77063,6.74875,6.7,6.67813,6.6675,6.549,6.574,6.625,6.668,6.728,6.798,6.883,6.893,6.838
6.61625,6.77,6.74875,6.7,6.68875,6.67875,6.543,6.572,6.616,6.657,6.718,6.787,6.869,6.889,6.858
6.61625,6.77125,6.74875,6.7,6.68125,6.67125,6.483,6.507,6.558,6.605,6.672,6.751,6.836,6.856,6.826
6.82125,6.76,6.73625,6.68,6.6425,6.61875,6.401,6.431,6.483,6.535,6.607,6.686,6.774,6.799,6.774
6.80375,6.74375,6.715,6.64,6.585,6.555,6.407,6.423,6.465,6.504,6.572,6.649,6.736,6.764,6.738
6.77875,6.715,6.68625,6.6,6.55,6.52,6.365,6.383,6.439,6.494,6.571,6.661,6.748,6.778,6.752
6.77625,6.715,6.68375,6.6,6.55,6.51875,6.381,6.408,6.457,6.507,6.585,6.675,6.763,6.795,6.774
6.76875,6.71,6.6775,6.58125,6.5225,6.49125,6.23,6.251,6.299,6.343,6.424,6.517,6.61,6.645,6.641
